0.798792 0.797183 0.792365 0.784357 0.773189 0.758909 0.741573 0.72125 0.698024 0.671986 0.643243 0.61191 0.578113 0.541988 0.50368 0.463345 0.421143 0.377246 0.33183 0.285078 0.237178 0.188322 0.138709 0.0885366 0.038008 -0.0126736 -0.0633042 -0.11368 -0.163598 -0.212857 -0.261259 -0.308609 -0.354717 -0.399396 -0.442467 -0.483756 -0.523097 -0.560332 -0.595311 -0.627893 -0.657946 -0.68535 -0.709994 -0.73178 -0.750619 -0.766435 -0.779165 -0.788758 -0.795175 -0.79839 -0.79839 -0.795175 -0.788758 -0.779165 -0.766435 -0.750619 -0.73178 -0.709994 -0.68535 -0.657946 -0.627893 -0.595311 -0.560332 -0.523097 -0.483756 -0.442467 -0.399396 -0.354717 -0.308609 -0.261259 -0.212857 -0.163598 -0.11368 -0.0633042 -0.0126736 0.038008 0.0885366 0.138709 0.188322 0.237178 0.285078 0.33183 0.377246 0.421143 0.463345 0.50368 0.541988 0.578113 0.61191 0.643243 0.671986 0.698024 0.72125 0.741573 0.758909 0.773189 0.784357 0.792365 0.797183 0.798792 || 10 
0.759881 0.758352 0.753768 0.746149 0.735526 0.721941 0.70545 0.686117 0.664022 0.639253 0.61191 0.582103 0.549952 0.515587 0.479145 0.440774 0.400629 0.35887 0.315666 0.271191 0.225624 0.179149 0.131952 0.0842239 0.0361566 -0.0120563 -0.0602206 -0.108142 -0.155629 -0.202489 -0.248533 -0.293577 -0.337438 -0.379941 -0.420914 -0.460192 -0.497617 -0.533038 -0.566313 -0.597307 -0.625897 -0.651966 -0.67541 -0.696134 -0.714055 -0.729101 -0.741211 -0.750337 -0.756441 -0.759499 -0.759499 -0.756441 -0.750337 -0.741211 -0.729101 -0.714055 -0.696134 -0.67541 -0.651966 -0.625897 -0.597307 -0.566313 -0.533038 -0.497617 -0.460192 -0.420914 -0.379941 -0.337438 -0.293577 -0.248533 -0.202489 -0.155629 -0.108142 -0.0602206 -0.0120563 0.0361566 0.0842239 0.131952 0.179149 0.225624 0.271191 0.315666 0.35887 0.400629 0.440774 0.479145 0.515587 0.549952 0.582103 0.61191 0.639253 0.664022 0.686117 0.70545 0.721941 0.735526 0.746149 0.753768 0.758352 0.759881 || 11 
0.717911 0.716466 0.712136 0.704938 0.694901 0.682067 0.666486 0.648221 0.627346 0.603946 0.578113 0.549952 0.519577 0.48711 0.452681 0.41643 0.378501 0.339049 0.298231 0.256213 0.213163 0.169254 0.124664 0.079572 0.0341596 -0.0113904 -0.0568945 -0.102169 -0.147033 -0.191305 -0.234806 -0.277362 -0.318801 -0.358956 -0.397666 -0.434774 -0.470132 -0.503597 -0.535034 -0.564317 -0.591327 -0.615956 -0.638105 -0.657685 -0.674616 -0.688831 -0.700272 -0.708894 -0.714661 -0.71755 -0.71755 -0.714661 -0.708894 -0.700272 -0.688831 -0.674616 -0.657685 -0.638105 -0.615956 -0.591327 -0.564317 -0.535034 -0.503597 -0.470132 -0.434774 -0.397666 -0.358956 -0.318801 -0.277362 -0.234806 -0.191305 -0.147033 -0.102169 -0.0568945 -0.0113904 0.0341596 0.079572 0.124664 0.169254 0.213163 0.256213 0.298231 0.339049 0.378501 0.41643 0.452681 0.48711 0.519577 0.549952 0.578113 0.603946 0.627346 0.648221 0.666486 0.682067 0.694901 0.704938 0.712136 0.716466 0.717911 || 12 
0.673051 0.671696 0.667636 0.660888 0.651479 0.639446 0.624839 0.607715 0.588145 0.566206 0.541988 0.515587 0.48711 0.456671 0.424394 0.390408 0.354849 0.317862 0.279595 0.240203 0.199842 0.158678 0.116874 0.0745997 0.032025 -0.0106786 -0.0533392 -0.0957851 -0.137845 -0.17935 -0.220133 -0.26003 -0.298879 -0.336525 -0.372816 -0.407606 -0.440754 -0.472128 -0.501601 -0.529054 -0.554376 -0.577466 -0.598231 -0.616587 -0.632461 -0.645787 -0.656514 -0.664596 -0.670003 -0.672712 -0.672712 -0.670003 -0.664596 -0.656514 -0.645787 -0.632461 -0.616587 -0.598231 -0.577466 -0.554376 -0.529054 -0.501601 -0.472128 -0.440754 -0.407606 -0.372816 -0.336525 -0.298879 -0.26003 -0.220133 -0.17935 -0.137845 -0.0957851 -0.0533392 -0.0106786 0.032025 0.0745997 0.116874 0.158678 0.199842 0.240203 0.279595 0.317862 0.354849 0.390408 0.424394 0.456671 0.48711 0.515587 0.541988 0.566206 0.588145 0.607715 0.624839 0.639446 0.651479 0.660888 0.667636 0.671696 0.673051 || 13 
0.62548 0.62422 0.620448 0.614177 0.605432 0.59425 0.580675 0.564762 0.546575 0.526187 0.50368 0.479145 0.452681 0.424394 0.394398 0.362814 0.329769 0.295396 0.259834 0.223225 0.185718 0.147462 0.108613 0.069327 0.0297615 -0.00992384 -0.0495692 -0.089015 -0.128102 -0.166674 -0.204574 -0.241651 -0.277755 -0.31274 -0.346466 -0.378797 -0.409602 -0.438758 -0.466148 -0.49166 -0.515193 -0.536651 -0.555949 -0.573007 -0.587759 -0.600143 -0.610112 -0.617623 -0.622648 -0.625165 -0.625165 -0.622648 -0.617623 -0.610112 -0.600143 -0.587759 -0.573007 -0.555949 -0.536651 -0.515193 -0.49166 -0.466148 -0.438758 -0.409602 -0.378797 -0.346466 -0.31274 -0.277755 -0.241651 -0.204574 -0.166674 -0.128102 -0.089015 -0.0495692 -0.00992384 0.0297615 0.069327 0.108613 0.147462 0.185718 0.223225 0.259834 0.295396 0.329769 0.362814 0.394398 0.424394 0.452681 0.479145 0.50368 0.526187 0.546575 0.564762 0.580675 0.59425 0.605432 0.614177 0.620448 0.62422 0.62548 || 14 
0.57539 0.574232 0.570761 0.564992 0.556948 0.546662 0.534174 0.519535 0.502804 0.484049 0.463345 0.440774 0.41643 0.390408 0.362814 0.333759 0.30336 0.27174 0.239026 0.205349 0.170845 0.135653 0.0999155 0.0637752 0.0273782 -0.00912912 -0.0455997 -0.0818866 -0.117844 -0.153326 -0.188192 -0.222299 -0.255512 -0.287695 -0.31872 -0.348462 -0.3768 -0.403622 -0.428818 -0.452287 -0.473935 -0.493675 -0.511427 -0.52712 -0.54069 -0.552083 -0.561253 -0.568163 -0.572785 -0.575101 -0.575101 -0.572785 -0.568163 -0.561253 -0.552083 -0.54069 -0.52712 -0.511427 -0.493675 -0.473935 -0.452287 -0.428818 -0.403622 -0.3768 -0.348462 -0.31872 -0.287695 -0.255512 -0.222299 -0.188192 -0.153326 -0.117844 -0.0818866 -0.0455997 -0.00912912 0.0273782 0.0637752 0.0999155 0.135653 0.170845 0.205349 0.239026 0.27174 0.30336 0.333759 0.362814 0.390408 0.41643 0.440774 0.463345 0.484049 0.502804 0.519535 0.534174 0.546662 0.556948 0.564992 0.570761 0.574232 0.57539 || 15 
0.522984 0.521931 0.518776 0.513533 0.506222 0.496872 0.485521 0.472216 0.457009 0.439962 0.421143 0.400629 0.378501 0.354849 0.329769 0.30336 0.27573 0.24699 0.217255 0.186646 0.155285 0.123298 0.0908152 0.0579666 0.0248846 -0.00829764 -0.0414464 -0.0744284 -0.107111 -0.139361 -0.171051 -0.202052 -0.23224 -0.261492 -0.289691 -0.316724 -0.342482 -0.36686 -0.389761 -0.411093 -0.43077 -0.448711 -0.464847 -0.47911 -0.491444 -0.501799 -0.510134 -0.516415 -0.520616 -0.522721 -0.522721 -0.520616 -0.516415 -0.510134 -0.501799 -0.491444 -0.47911 -0.464847 -0.448711 -0.43077 -0.411093 -0.389761 -0.36686 -0.342482 -0.316724 -0.289691 -0.261492 -0.23224 -0.202052 -0.171051 -0.139361 -0.107111 -0.0744284 -0.0414464 -0.00829764 0.0248846 0.0579666 0.0908152 0.123298 0.155285 0.186646 0.217255 0.24699 0.27573 0.30336 0.329769 0.354849 0.378501 0.400629 0.421143 0.439962 0.457009 0.472216 0.485521 0.496872 0.506222 0.513533 0.518776 0.521931 0.522984 || 16 
0.468472 0.467528 0.464703 0.460006 0.453456 0.445081 0.434914 0.422995 0.409374 0.394103 0.377246 0.35887 0.339049 0.317862 0.295396 0.27174 0.24699 0.221246 0.19461 0.167191 0.139099 0.110446 0.0813492 0.0519245 0.0222908 -0.00743275 -0.0371264 -0.0666705 -0.0959461 -0.124835 -0.153222 -0.180992 -0.208033 -0.234236 -0.259496 -0.283711 -0.306784 -0.328621 -0.349135 -0.368244 -0.385869 -0.401941 -0.416394 -0.429171 -0.440219 -0.449495 -0.456961 -0.462587 -0.46635 -0.468236 -0.468236 -0.46635 -0.462587 -0.456961 -0.449495 -0.440219 -0.429171 -0.416394 -0.401941 -0.385869 -0.368244 -0.349135 -0.328621 -0.306784 -0.283711 -0.259496 -0.234236 -0.208033 -0.180992 -0.153222 -0.124835 -0.0959461 -0.0666705 -0.0371264 -0.00743275 0.0222908 0.0519245 0.0813492 0.110446 0.139099 0.167191 0.19461 0.221246 0.24699 0.27174 0.295396 0.317862 0.339049 0.35887 0.377246 0.394103 0.409374 0.422995 0.434914 0.445081 0.453456 0.460006 0.464703 0.467528 0.468472 || 17 
0.412073 0.411243 0.408758 0.404626 0.398865 0.391499 0.382555 0.372072 0.36009 0.346658 0.33183 0.315666 0.298231 0.279595 0.259834 0.239026 0.217255 0.19461 0.171181 0.147063 0.122353 0.0971499 0.0715557 0.0456734 0.0196072 -0.00653793 -0.0326568 -0.0586441 -0.0843953 -0.109807 -0.134776 -0.159202 -0.182988 -0.206036 -0.228255 -0.249555 -0.26985 -0.289059 -0.307103 -0.323911 -0.339415 -0.353552 -0.366265 -0.377503 -0.387222 -0.395381 -0.401948 -0.406897 -0.410207 -0.411865 -0.411865 -0.410207 -0.406897 -0.401948 -0.395381 -0.387222 -0.377503 -0.366265 -0.353552 -0.339415 -0.323911 -0.307103 -0.289059 -0.26985 -0.249555 -0.228255 -0.206036 -0.182988 -0.159202 -0.134776 -0.109807 -0.0843953 -0.0586441 -0.0326568 -0.00653793 0.0196072 0.0456734 0.0715557 0.0971499 0.122353 0.147063 0.171181 0.19461 0.217255 0.239026 0.259834 0.279595 0.298231 0.315666 0.33183 0.346658 0.36009 0.372072 0.382555 0.391499 0.398865 0.404626 0.408758 0.411243 0.412073 || 18 
0.354015 0.353302 0.351167 0.347617 0.342668 0.336339 0.328656 0.31965 0.309356 0.297816 0.285078 0.271191 0.256213 0.240203 0.223225 0.205349 0.186646 0.167191 0.147063 0.126343 0.105114 0.0834622 0.0614741 0.0392384 0.0168447 -0.00561679 -0.0280557 -0.0503816 -0.0725046 -0.0943357 -0.115787 -0.136772 -0.157206 -0.177008 -0.196096 -0.214395 -0.231831 -0.248333 -0.263835 -0.278275 -0.291594 -0.303739 -0.314661 -0.324316 -0.332665 -0.339675 -0.345317 -0.349568 -0.352412 -0.353837 -0.353837 -0.352412 -0.349568 -0.345317 -0.339675 -0.332665 -0.324316 -0.314661 -0.303739 -0.291594 -0.278275 -0.263835 -0.248333 -0.231831 -0.214395 -0.196096 -0.177008 -0.157206 -0.136772 -0.115787 -0.0943357 -0.0725046 -0.0503816 -0.0280557 -0.00561679 0.0168447 0.0392384 0.0614741 0.0834622 0.105114 0.126343 0.147063 0.167191 0.186646 0.205349 0.223225 0.240203 0.256213 0.271191 0.285078 0.297816 0.309356 0.31965 0.328656 0.336339 0.342668 0.347617 0.351167 0.353302 0.354015 || 19 
0.294532 0.293939 0.292162 0.289209 0.285091 0.279826 0.273434 0.26594 0.257376 0.247776 0.237178 0.225624 0.213163 0.199842 0.185718 0.170845 0.155285 0.139099 0.122353 0.105114 0.0874524 0.0694385 0.0511449 0.0326454 0.0140144 -0.00467303 -0.0233416 -0.0419162 -0.060322 -0.078485 -0.0963318 -0.113791 -0.130792 -0.147266 -0.163147 -0.178371 -0.192877 -0.206607 -0.219504 -0.231517 -0.242599 -0.252703 -0.26179 -0.269823 -0.276769 -0.282601 -0.287295 -0.290832 -0.293198 -0.294383 -0.294383 -0.293198 -0.290832 -0.287295 -0.282601 -0.276769 -0.269823 -0.26179 -0.252703 -0.242599 -0.231517 -0.219504 -0.206607 -0.192877 -0.178371 -0.163147 -0.147266 -0.130792 -0.113791 -0.0963318 -0.078485 -0.060322 -0.0419162 -0.0233416 -0.00467303 0.0140144 0.0326454 0.0511449 0.0694385 0.0874524 0.105114 0.122353 0.139099 0.155285 0.170845 0.185718 0.199842 0.213163 0.225624 0.237178 0.247776 0.257376 0.26594 0.273434 0.279826 0.285091 0.289209 0.292162 0.293939 0.294532 || 20 
0.233862 0.233391 0.231981 0.229636 0.226367 0.222186 0.21711 0.21116 0.20436 0.196737 0.188322 0.179149 0.169254 0.158678 0.147462 0.135653 0.123298 0.110446 0.0971499 0.0834622 0.0694385 0.0551351 0.0406097 0.0259209 0.0111276 -0.00371045 -0.0185336 -0.0332821 -0.0478965 -0.0623182 -0.0764888 -0.0903515 -0.10385 -0.116931 -0.129541 -0.141629 -0.153147 -0.164048 -0.174289 -0.183828 -0.192627 -0.20065 -0.207865 -0.214243 -0.219759 -0.224389 -0.228116 -0.230925 -0.232803 -0.233744 -0.233744 -0.232803 -0.230925 -0.228116 -0.224389 -0.219759 -0.214243 -0.207865 -0.20065 -0.192627 -0.183828 -0.174289 -0.164048 -0.153147 -0.141629 -0.129541 -0.116931 -0.10385 -0.0903515 -0.0764888 -0.0623182 -0.0478965 -0.0332821 -0.0185336 -0.00371045 0.0111276 0.0259209 0.0406097 0.0551351 0.0694385 0.0834622 0.0971499 0.110446 0.123298 0.135653 0.147462 0.158678 0.169254 0.179149 0.188322 0.196737 0.20436 0.21116 0.21711 0.222186 0.226367 0.229636 0.231981 0.233391 0.233862 || 21 
0.172251 0.171904 0.170865 0.169138 0.16673 0.163651 0.159912 0.15553 0.150522 0.144907 0.138709 0.131952 0.124664 0.116874 0.108613 0.0999155 0.0908152 0.0813492 0.0715557 0.0614741 0.0511449 0.0406097 0.0299111 0.019092 0.00819604 -0.00273293 -0.0136509 -0.0245139 -0.0352782 -0.0459004 -0.0563378 -0.0665484 -0.076491 -0.0861256 -0.0954134 -0.104317 -0.112801 -0.12083 -0.128373 -0.135399 -0.141879 -0.147789 -0.153103 -0.157801 -0.161863 -0.165274 -0.168019 -0.170087 -0.171471 -0.172164 -0.172164 -0.171471 -0.170087 -0.168019 -0.165274 -0.161863 -0.157801 -0.153103 -0.147789 -0.141879 -0.135399 -0.128373 -0.12083 -0.112801 -0.104317 -0.0954134 -0.0861256 -0.076491 -0.0665484 -0.0563378 -0.0459004 -0.0352782 -0.0245139 -0.0136509 -0.00273293 0.00819604 0.019092 0.0299111 0.0406097 0.0511449 0.0614741 0.0715557 0.0813492 0.0908152 0.0999155 0.108613 0.116874 0.124664 0.131952 0.138709 0.144907 0.150522 0.15553 0.159912 0.163651 0.16673 0.169138 0.170865 0.171904 0.172251 || 22 
0.109946 0.109725 0.109062 0.10796 0.106423 0.104457 0.102071 0.0992736 0.0960767 0.0924929 0.0885366 0.0842239 0.079572 0.0745997 0.069327 0.0637752 0.0579666 0.0519245 0.0456734 0.0392384 0.0326454 0.0259209 0.019092 0.0121863 0.00523146 -0.00174441 -0.00871325 -0.015647 -0.0225178 -0.0292979 -0.03596 -0.0424773 -0.0488236 -0.0549732 -0.0609016 -0.0665847 -0.0719996 -0.0771247 -0.0819392 -0.0864238 -0.0905603 -0.0943323 -0.0977243 -0.100723 -0.103316 -0.105493 -0.107245 -0.108565 -0.109449 -0.109891 -0.109891 -0.109449 -0.108565 -0.107245 -0.105493 -0.103316 -0.100723 -0.0977243 -0.0943323 -0.0905603 -0.0864238 -0.0819392 -0.0771247 -0.0719996 -0.0665847 -0.0609016 -0.0549732 -0.0488236 -0.0424773 -0.03596 -0.0292979 -0.0225178 -0.015647 -0.00871325 -0.00174441 0.00523146 0.0121863 0.019092 0.0259209 0.0326454 0.0392384 0.0456734 0.0519245 0.0579666 0.0637752 0.069327 0.0745997 0.079572 0.0842239 0.0885366 0.0924929 0.0960767 0.0992736 0.102071 0.104457 0.106423 0.10796 0.109062 0.109725 0.109946 || 23 
